wd18cd,wd18nm,lat,long
E05000652,Breightmet,-2.38645091751777,53.5817796869378
E05000653,Bromley Cross,-2.4262708209022,53.6230556764673
E05000654,Crompton,-2.42698908412986,53.5930246799935
E05000655,Farnworth,-2.40255827000156,53.5507865665371
E05000656,Great Lever,-2.42434406443449,53.5670240761886
E05000657,Halliwell,-2.44254216969878,53.5828433432014
E05000658,Harper Green,-2.4303396668267,53.5523110304435
E05000659,Heaton and Lostock,-2.4852254313223,53.5783253860279
E05000660,Horwich and Blackrod,-2.56848245051711,53.5894049991347
E05000661,Horwich North East,-2.52093203583261,53.6011052246541
E05000662,Hulton,-2.46291312441742,53.5462684104997
E05000663,Kearsley,-2.36980046765182,53.5404177697478
E05000664,Little Lever and Darcy Lever,-2.38090159840499,53.5638282373337
E05000665,Rumworth,-2.45035229890107,53.5689714738853
E05000666,Smithills,-2.48044819964936,53.6037524893536
E05000667,Tonge with the Haulgh,-2.40938320062665,53.5834087646169
E05000668,Westhoughton North and Chew Moor,-2.52260829093946,53.5584176187179
E05000669,Westhoughton South,-2.5338228199545,53.5391107042125
E05000670,Besses,-2.27819210188605,53.5500346725072
E05000671,Church,-2.33182439140671,53.5920108555646
E05000672,East,-2.27484696569551,53.5964603292704
E05000673,Elton,-2.31306643387699,53.6065442741599
E05000674,Holyrood,-2.25833802702939,53.5448287666343
E05000675,Moorside,-2.28553928702377,53.6068273550429
E05000676,North Manor,-2.32555561228493,53.6263607659625
E05000677,Pilkington Park,-2.31384383228668,53.5440137262934
E05000678,Radcliffe East,-2.3221965514731,53.5715739637189
E05000679,Radcliffe North,-2.35773103139071,53.5809673702082
E05000680,Radcliffe West,-2.33983314650805,53.5554222923228
E05000681,Ramsbottom,-2.32984692814025,53.6468658157521
E05000682,Redvales,-2.29694432879543,53.5791605022894
E05000683,St Mary's,-2.29474614922928,53.5267055733276
E05000684,Sedgley,-2.26662854740541,53.5238031351754
E05000685,Tottington,-2.34825898385393,53.6120895601029
E05000686,Unsworth,-2.26835973987111,53.5673222271223
E05000719,Alexandra,-2.09162889898196,53.5284927473266
E05000720,Chadderton Central,-2.1599185285282,53.5382434811466
E05000721,Chadderton North,-2.15230055109339,53.5544259076235
E05000722,Chadderton South,-2.15245266446894,53.5257535507984
E05000723,Coldhurst,-2.1231215031632,53.5461510578906
E05000724,Crompton,-2.10910796178467,53.5834198549954
E05000725,Failsworth East,-2.14128284288329,53.5053428106941
E05000726,Failsworth West,-2.16255216300128,53.5042523591879
E05000727,Hollinwood,-2.12907621947713,53.5193760700745
E05000728,Medlock Vale,-2.11020095186165,53.5185420623353
E05000729,Royton North,-2.13817039842863,53.5718134365982
E05000730,Royton South,-2.11367615064533,53.5623118265775
E05000731,Saddleworth North,-2.00969802620145,53.5744195545881
E05000732,Saddleworth South,-1.97058407161017,53.5327497906075
E05000733,Saddleworth West and Lees,-2.06333827794844,53.5352559227752
E05000734,St James',-2.07940477924315,53.5621997200056
E05000735,St Mary's,-2.09896406451823,53.5413954540065
E05000736,Shaw,-2.07749642830553,53.583068323481
E05000737,Waterhead,-2.07956089328075,53.5486539362449
E05000738,Werneth,-2.12915406075164,53.5337806451865
E05000739,Balderstone and Kirkholt,-2.14436513349125,53.5930417071204
E05000740,Bamford,-2.19244217965898,53.6103954495695
E05000741,Castleton,-2.17268961276444,53.583091294095
E05000742,Central Rochdale,-2.15074378159611,53.621720730702
E05000743,East Middleton,-2.18256591538661,53.5435276868983
E05000744,Healey,-2.15976656249167,53.6376267981518
E05000745,Hopwood Hall,-2.21021825134905,53.5748784146311
E05000746,Kingsway,-2.13426174776394,53.6083756104754
E05000747,Littleborough Lakeside,-2.07493114609867,53.6488688496514
E05000748,Milkstone and Deeplish,-2.15917519513312,53.6102669580565
E05000749,Milnrow and Newhey,-2.0755237913063,53.6106652362086
E05000750,Norden,-2.23287694598089,53.6349469149014
E05000751,North Heywood,-2.21412758092078,53.5968302718106
E05000752,North Middleton,-2.185981604626,53.5570598474714
E05000753,Smallbridge and Firgrove,-2.12999892278085,53.6251994838325
E05000754,South Middleton,-2.20959976825803,53.5432361194015
E05000755,Spotland and Falinge,-2.18868525872156,53.6323212402769
E05000756,Wardle and West Littleborough,-2.13026830108835,53.6559139537654
E05000757,West Heywood,-2.25098581387219,53.5878060857174
E05000758,West Middleton,-2.22023834915303,53.5605827878041
E05000759,Barton,-2.35535193530265,53.4778954214463
E05000760,Boothstown and Ellenbrook,-2.41775570603966,53.4908239260917
E05000761,Broughton,-2.26067503909776,53.4991885053179
E05000762,Cadishead,-2.44785019624751,53.4440202470779
E05000763,Claremont,-2.31492904656001,53.4995244479105
E05000764,Eccles,-2.34279643282737,53.490040768254
E05000765,Irlam,-2.40947345869521,53.4637564020298
E05000766,Irwell Riverside,-2.27999768980718,53.4957945403692
E05000767,Kersal,-2.27074998936861,53.5110106053937
E05000768,Langworthy,-2.29095140714338,53.4870520238709
E05000769,Little Hulton,-2.42907608474321,53.5301433284548
E05000770,Ordsall,-2.2778910537222,53.4760297349414
E05000771,Pendlebury,-2.32107468257843,53.5196123806875
E05000772,Swinton North,-2.35106292191044,53.5168505528143
E05000773,Swinton South,-2.33539872828494,53.5047173678739
E05000774,Walkden North,-2.39230348809118,53.5291889151749
E05000775,Walkden South,-2.39329554882852,53.5179070867692
E05000776,Weaste and Seedley,-2.31419889789647,53.4851897685345
E05000777,Winton,-2.37462696928155,53.4845596211811
E05000778,Worsley,-2.38041625402663,53.5008504697074
E05000779,Bramhall North,-2.15919438254443,53.3713048103384
E05000780,Bramhall South and Woodford,-2.16871570858926,53.3465117034525
E05000781,Bredbury and Woodley,-2.11099797615453,53.4267890951421
E05000782,Bredbury Green and Romiley,-2.09078529316007,53.4133220892399
E05000783,Brinnington and Central,-2.14666519204259,53.4192930413613
E05000784,Cheadle and Gatley,-2.22450939304987,53.3897936422364
E05000785,Cheadle Hulme North,-2.19737881811695,53.3900957282894
E05000786,Cheadle Hulme South,-2.19475974712674,53.3676793409049
E05000787,Davenport and Cale Green,-2.16647379716589,53.3917642475539
E05000788,Edgeley and Cheadle Heath,-2.18336442350383,53.4021823702719
E05000789,Hazel Grove,-2.11410659095241,53.3753658111944
E05000790,Heald Green,-2.22378593383119,53.3687858606818
E05000791,Heatons North,-2.18658925842043,53.4260946288812
E05000792,Heatons South,-2.19115727394693,53.4122729926045
E05000793,Manor,-2.1388885810918,53.4038846676057
E05000794,Marple North,-2.03979057454271,53.4042952092066
E05000795,Marple South and High Lane,-2.07032748522576,53.3767741536294
E05000796,Offerton,-2.11577436581253,53.3943812622833
E05000797,Reddish North,-2.16078223816296,53.4443448643236
E05000798,Reddish South,-2.15838255501182,53.4282820724691
E05000799,Stepping Hill,-2.13725164417634,53.3800816609497
E05000800,Ashton Hurst,-2.07493313502154,53.5079766057226
E05000801,Ashton St Michael's,-2.07878662819917,53.4913982660909
E05000802,Ashton Waterloo,-2.10208133745128,53.5046425848076
E05000803,Audenshaw,-2.12983248048326,53.4721341889611
E05000804,Denton North East,-2.10933941124656,53.4569040350167
E05000805,Denton South,-2.10478888073887,53.4423806115348
E05000806,Denton West,-2.13539784893517,53.4514101258175
E05000807,Droylsden East,-2.13779581774023,53.4854262873321
E05000808,Droylsden West,-2.15523039868143,53.4869742960432
E05000809,Dukinfield,-2.09048519941252,53.473743357365
E05000810,Dukinfield Stalybridge,-2.06163087439324,53.4754242974403
E05000811,Hyde Godley,-2.05571935056173,53.4490543574122
E05000812,Hyde Newton,-2.07080134092958,53.4612566640784
E05000813,Hyde Werneth,-2.06365976242088,53.4370532914868
E05000814,Longdendale,-2.01265277012064,53.4571481431956
E05000815,Mossley,-2.03155685260014,53.5163715913509
E05000816,St Peter's,-2.10578572631396,53.4832876739908
E05000817,Stalybridge North,-2.04495081506808,53.4962026982756
E05000818,Stalybridge South,-2.00851092236332,53.4897519097215
E05000819,Altrincham,-2.35254710126989,53.3909722420118
E05000820,Ashton upon Mersey,-2.33482789332516,53.4295845252197
E05000821,Bowdon,-2.40312092083647,53.3931471890937
E05000822,Broadheath,-2.3578926377873,53.405438648944
E05000823,Brooklands,-2.32243433871964,53.4135500694327
E05000824,Bucklow-St Martins,-2.39568527472348,53.4245061234899
E05000825,Clifford,-2.26760365457074,53.4618951370701
E05000826,Davyhulme East,-2.35004350671246,53.4621809277731
E05000827,Davyhulme West,-2.38382098699658,53.4560114487762
E05000828,Flixton,-2.38289594473577,53.4435080849136
E05000829,Gorse Hill,-2.31688966090393,53.4648568412007
E05000830,Hale Barns,-2.31305405027109,53.3741231559908
E05000831,Hale Central,-2.33966331765627,53.3769693554299
E05000832,Longford,-2.2895721783481,53.450680223911
E05000833,Priory,-2.31052780280533,53.4274249239995
E05000834,St Mary's,-2.3497486191688,53.4188217919335
E05000835,Sale Moor,-2.29330193737901,53.4199755024373
E05000836,Stretford,-2.31889191897253,53.4430580533321
E05000837,Timperley,-2.33046281290711,53.4002801140591
E05000838,Urmston,-2.34907839825493,53.4442164806502
E05000839,Village,-2.31493623385618,53.3971290150944
E05000840,Abram,-2.59454110016487,53.5132430730177
E05000841,Ashton,-2.62594874559163,53.4922845182356
E05000842,Aspull New Springs Whelley,-2.60700236430742,53.5741329357297
E05000843,Astley Mosley Common,-2.45578804334407,53.4871251027191
E05000844,Atherleigh,-2.51077353531482,53.5161053290697
E05000845,Atherton,-2.48929782794505,53.528402009255
E05000846,Bryn,-2.65202151270729,53.5030111885661
E05000847,Douglas,-2.65455944456796,53.5408166027432
E05000848,Golborne and Lowton West,-2.59203881259647,53.4807273236251
E05000849,Hindley,-2.57567031721298,53.5359379018028
E05000850,Hindley Green,-2.55303568388569,53.524346201581
E05000851,Ince,-2.60560194320655,53.5428982565229
E05000852,Leigh East,-2.49337941005398,53.5010041085273
E05000853,Leigh South,-2.50975711957845,53.4858365034638
E05000854,Leigh West,-2.54649250947393,53.5031232898376
E05000855,Lowton East,-2.5636832955243,53.4721520471185
E05000856,Orrell,-2.70559136999578,53.5251143030949
E05000857,Pemberton,-2.68309138697385,53.5465280584805
E05000858,Shevington with Lower Ground,-2.69016946790169,53.5725556058834
E05000859,Standish with Langtree,-2.66440222940009,53.5860259325818
E05000860,Tyldesley,-2.46057635641121,53.516648804948
E05000861,Wigan Central,-2.63072644107412,53.5565406513595
E05000862,Wigan West,-2.65160485835017,53.5574889507332
E05000863,Winstanley,-2.67500990042303,53.5208969741969
E05000864,Worsley Mesnes,-2.63811370740637,53.5272391589247
E05000886,Allerton and Hunts Cross,-2.87227250145174,53.3650209531237
E05000887,Anfield,-2.95474190933772,53.4330401235159
E05000888,Belle Vale,-2.85064374463904,53.3906974999325
E05000889,Central,-2.97711093294399,53.4071606415566
E05000890,Childwall,-2.89157897605924,53.3984773444159
E05000891,Church,-2.90405646938226,53.3819932005463
E05000892,Clubmoor,-2.93546657935417,53.4397618803054
E05000893,County,-2.96182876267062,53.4449245093457
E05000894,Cressington,-2.90622324632032,53.3615815064274
E05000895,Croxteth,-2.89250755929237,53.4512858918173
E05000896,Everton,-2.96827857482937,53.4210708131459
E05000897,Fazakerley,-2.93056361499614,53.4646316088127
E05000898,Greenbank,-2.92970022876876,53.3868028891919
E05000899,Kensington and Fairfield,-2.94459679381577,53.4134414094029
E05000900,Kirkdale,-2.99075781644693,53.4286568400201
E05000901,Knotty Ash,-2.89401961503849,53.4182987235223
E05000902,Mossley Hill,-2.92600169649592,53.3695441901589
E05000903,Norris Green,-2.92223571280352,53.4475827801106
E05000904,Old Swan,-2.91702747549135,53.413764633188
E05000905,Picton,-2.94095550447446,53.4015711535383
E05000906,Princes Park,-2.95952602449292,53.3921106295561
E05000907,Riverside,-2.97696099413647,53.3908032186899
E05000908,St Michael's,-2.94678856377423,53.3778449830392
E05000909,Speke-Garston,-2.86297507740524,53.3427496015337
E05000910,Tuebrook and Stoneycroft,-2.93328857676471,53.4249417145766
E05000911,Warbreck,-2.95917204283859,53.4568459094242
E05000912,Wavertree,-2.91494242832775,53.3979532100422
E05000913,West Derby,-2.9045501998366,53.4343801107677
E05000914,Woolton,-2.87276599863697,53.3820963858315
E05000915,Yew Tree,-2.88102682916194,53.4310741895449
E05000916,Billinge and Seneley Green,-2.70394965563138,53.4945324548372
E05000917,Blackbrook,-2.69888023148501,53.4653404414244
E05000918,Bold,-2.70047328369523,53.4123459880359
E05000919,Earlestown,-2.64501252325327,53.4559255182617
E05000920,Eccleston,-2.78523041763754,53.4488991189227
E05000921,Haydock,-2.65993261960471,53.4732357069899
E05000922,Moss Bank,-2.72997541263309,53.474493666299
E05000923,Newton,-2.61133800600003,53.4499454143395
E05000924,Parr,-2.69591090469336,53.4488042503765
E05000925,Rainford,-2.7784984493541,53.495605023904
E05000926,Rainhill,-2.76296328277653,53.4103990807006
E05000927,Sutton,-2.71308561604636,53.4307125445964
E05000928,Thatto Heath,-2.74598629729213,53.4322823125329
E05000929,Town Centre,-2.72846626419819,53.4491079014579
E05000930,West Park,-2.76127827858358,53.4473260190981
E05000931,Windle,-2.7573445412517,53.4640764534985
E05000932,Ainsdale,-3.04978005290332,53.5992350669391
E05000933,Birkdale,-3.01329822672638,53.6234366344137
E05000934,Blundellsands,-3.04595880203022,53.4954066147872
E05000935,Cambridge,-2.9892151135541,53.6680734614049
E05000936,Church,-3.02674132075932,53.4714282447229
E05000937,Derby,-2.98219115995951,53.4521272507146
E05000938,Duke's,-3.02822835838677,53.6326077912726
E05000939,Ford,-2.99860633425588,53.4782777268061
E05000940,Harington,-3.07602886502227,53.5653628625861
E05000941,Kew,-2.98826568645287,53.6342301528788
E05000942,Linacre,-3.00771295289537,53.4531111199762
E05000943,Litherland,-2.99272580911004,53.4670802584226
E05000944,Manor,-3.02389245068238,53.5089472842829
E05000945,Meols,-2.9594186248205,53.6742009530656
E05000946,Molyneux,-2.92207120393668,53.4951413563095
E05000947,Netherton and Orrell,-2.96992972040344,53.475242231767
E05000948,Norwood,-2.97043328787875,53.6455855818722
E05000949,Park,-2.95905742367004,53.5198920985361
E05000950,Ravenmeols,-3.03999722993798,53.5410654483447
E05000951,St Oswald,-2.97764785683556,53.4901582659781
E05000952,Sudell,-2.92772830388028,53.5118493267106
E05000953,Victoria,-3.0216978455814,53.4860629434793
E05000954,Bebington,-3.02797368419508,53.3536923430941
E05000955,Bidston and St James,-3.06291796208569,53.4020319140218
E05000956,Birkenhead and Tranmere,-3.02190651086646,53.3884385330512
E05000957,Bromborough,-2.98274730523073,53.3451373030408
E05000958,Clatterbridge,-3.02955072888234,53.3252725303924
E05000959,Claughton,-3.06053133255443,53.3885956225557
E05000960,Eastham,-2.96288412748839,53.3157223547998
E05000961,"Greasby, Frankby and Irby",-3.1233431860793,53.3695235972103
E05000962,Heswall,-3.10199387652219,53.3226295706306
E05000963,Hoylake and Meols,-3.16413121508059,53.390661989458
E05000964,Leasowe and Moreton East,-3.09748139025969,53.4106950081433
E05000965,Liscard,-3.04406202302582,53.4192299297062
E05000966,Moreton West and Saughall Massie,-3.123743831212,53.4007369429667
E05000967,New Brighton,-3.04327140390891,53.4331505513442
E05000968,Oxton,-3.05199809582249,53.3793067380683
E05000969,Pensby and Thingwall,-3.09001935209599,53.3526599515149
E05000970,Prenton,-3.04658447942941,53.3684211823176
E05000971,Rock Ferry,-3.01164220803119,53.3720514336943
E05000972,Seacombe,-3.03253584428728,53.4097130896121
E05000973,Upton,-3.09184383556345,53.3826725816746
E05000974,Wallasey,-3.0665236960827,53.4268206334883
E05000975,West Kirby and Thurstaston,-3.15483925707539,53.3610098681502
E05000976,Central,-1.46797168811096,53.5535164308254
E05000977,Cudworth,-1.41254640136042,53.57352401127
E05000978,Darfield,-1.37231544831061,53.5378456029427
E05000979,Darton East,-1.50780591635089,53.5863436937531
E05000980,Darton West,-1.54126664842965,53.582218475162
E05000981,Dearne North,-1.31043719550747,53.5441148380577
E05000982,Dearne South,-1.31598596933105,53.523023764498
E05000983,Dodworth,-1.5272464174448,53.5465451162811
E05000984,Hoyland Milton,-1.42763309963333,53.5043621485047
E05000985,Kingstone,-1.49105092659271,53.5441359149628
E05000986,Monk Bretton,-1.43897109453222,53.5693587210892
E05000987,North East,-1.37335291684916,53.5785124319294
E05000988,Old Town,-1.4868482393114,53.5635230859624
E05000989,Penistone East,-1.55756644249454,53.5197680081864
E05000990,Penistone West,-1.71155501490471,53.5207290886729
E05000991,Rockingham,-1.46339467564251,53.4993561475161
